Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Alain Leroy Locke College Preparatory Academy,,,,1267838212,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo James B. Taylor Charter Middle,,,,4184972875,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,371.0,371.0
Animo Mae Jemison Charter Middle,,,,3654493031,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,443.0,443.0
Alain Leroy Locke College Preparatory Academy,,,,6412803502,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Alain Leroy Locke College Preparatory Academy,,,,2791078604,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,1035145528,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Alain Leroy Locke College Preparatory Academy,,,,2563101628,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,574.0,574.0
Alain Leroy Locke College Preparatory Academy,,,,9448798612,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo James B. Taylor Charter Middle,,,,6426747224,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Alain Leroy Locke College Preparatory Academy,,,,6645518662,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,627.0,627.0
Animo James B. Taylor Charter Middle,,,,2026305270,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,397.0,397.0
Alain Leroy Locke College Preparatory Academy,,,,1695383188,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
Alain Leroy Locke College Preparatory Academy,,,,7641972483,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Alain Leroy Locke College Preparatory Academy,,,,7558458311,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
Animo James B. Taylor Charter Middle,,,,2234186752,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,369.0,369.0
Alain Leroy Locke College Preparatory Academy,,,,7471240830,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Alain Leroy Locke College Preparatory Academy,,,,7097972398,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo James B. Taylor Charter Middle,,,,6692053972,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,4591183410,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Alain Leroy Locke College Preparatory Academy,,,,4583731961,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Alain Leroy Locke College Preparatory Academy,,,,4561033138,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,565.0,565.0
Alain Leroy Locke College Preparatory Academy,,,,4955209705,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo James B. Taylor Charter Middle,,,,4371789352,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,422.0,422.0
Alain Leroy Locke College Preparatory Academy,,,,8673112585,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo James B. Taylor Charter Middle,,,,1216234372,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,397.0,397.0
Animo James B. Taylor Charter Middle,,,,6021478642,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,376.0,376.0
Alain Leroy Locke College Preparatory Academy,,,,4463160862,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Alain Leroy Locke College Preparatory Academy,,,,3650819490,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,579.0,579.0
Animo James B. Taylor Charter Middle,,,,4419469754,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,359.0,359.0
Animo Mae Jemison Charter Middle,,,,7252765817,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Alain Leroy Locke College Preparatory Academy,,,,4752488564,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Alain Leroy Locke College Preparatory Academy,,,,8953930822,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,1230149608,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Alain Leroy Locke College Preparatory Academy,,,,8243674683,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,588.0,588.0
Alain Leroy Locke College Preparatory Academy,,,,1509505290,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Alain Leroy Locke College Preparatory Academy,,,,3106596982,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo James B. Taylor Charter Middle,,,,6956764413,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Alain Leroy Locke College Preparatory Academy,,,,6242196870,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,605.0,605.0
Alain Leroy Locke College Preparatory Academy,,,,7723614813,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Alain Leroy Locke College Preparatory Academy,,,,9353228995,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Alain Leroy Locke College Preparatory Academy,,,,5116690462,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo James B. Taylor Charter Middle,,,,5603153242,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,376.0,376.0
Alain Leroy Locke College Preparatory Academy,,,,6688050816,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,572.0,572.0
Animo James B. Taylor Charter Middle,,,,9691678991,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Alain Leroy Locke College Preparatory Academy,,,,5038701423,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Alain Leroy Locke College Preparatory Academy,,,,7962534270,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Alain Leroy Locke College Preparatory Academy,,,,7209900606,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Alain Leroy Locke College Preparatory Academy,,,,9790263775,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Alain Leroy Locke College Preparatory Academy,,,,6287127390,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Alain Leroy Locke College Preparatory Academy,,,,5671463984,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Alain Leroy Locke College Preparatory Academy,,,,8193217048,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,574.0,574.0
Alain Leroy Locke College Preparatory Academy,,,,7421321024,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Alain Leroy Locke College Preparatory Academy,,,,1500362177,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,588.0,588.0
Alain Leroy Locke College Preparatory Academy,,,,5324373077,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Alain Leroy Locke College Preparatory Academy,,,,6954730582,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Alain Leroy Locke College Preparatory Academy,,,,9410063490,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Compton Charter,,,,2524348798,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,383.0,383.0
Alain Leroy Locke College Preparatory Academy,,,,4221702786,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,574.0,574.0
Alain Leroy Locke College Preparatory Academy,,,,3425056514,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,,
Animo Legacy Charter Middle,,,,3247319981,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,374.0,374.0
Animo James B. Taylor Charter Middle,,,,6163667728,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Legacy Charter Middle,,,,7067285853,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Alain Leroy Locke College Preparatory Academy,,,,1190891013,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Alain Leroy Locke College Preparatory Academy,,,,5285853268,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Alain Leroy Locke College Preparatory Academy,,,,4389324063,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Alain Leroy Locke College Preparatory Academy,,,,7741433035,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo Jefferson Charter Middle,,,,7102747833,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,371.0,371.0
Animo City of Champions Charter High,,,,9935993507,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,569.0,569.0
Animo City of Champions Charter High,,,,8094083275,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,572.0,572.0
Animo Legacy Charter Middle,,,,9646953096,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,429.0,429.0
Animo City of Champions Charter High,,,,8164483301,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo City of Champions Charter High,,,,7002103533,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo City of Champions Charter High,,,,1171983780,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo City of Champions Charter High,,,,9982924997,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo City of Champions Charter High,,,,6023258381,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,579.0,579.0
Animo Legacy Charter Middle,,,,9152376658,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,440.0,440.0
Animo City of Champions Charter High,,,,5911881322,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo City of Champions Charter High,,,,9704974015,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo City of Champions Charter High,,,,6511890982,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo City of Champions Charter High,,,,2089420953,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo City of Champions Charter High,,,,4524765862,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo City of Champions Charter High,,,,8447068091,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Animo City of Champions Charter High,,,,7075761456,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo City of Champions Charter High,,,,6304321653,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo City of Champions Charter High,,,,9198426633,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo City of Champions Charter High,,,,7189078026,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo City of Champions Charter High,,,,1285499070,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo City of Champions Charter High,,,,8097094787,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo City of Champions Charter High,,,,2667303617,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo City of Champions Charter High,,,,6389974697,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo City of Champions Charter High,,,,1305427094,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo City of Champions Charter High,,,,2427224760,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo City of Champions Charter High,,,,1406924166,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,575.0,575.0
Animo City of Champions Charter High,,,,4084808387,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo City of Champions Charter High,,,,9315488340,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo City of Champions Charter High,,,,5128415583,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo City of Champions Charter High,,,,4157971255,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,566.0,566.0
Animo City of Champions Charter High,,,,7150228424,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo City of Champions Charter High,,,,5504568682,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo City of Champions Charter High,,,,9752818577,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo City of Champions Charter High,,,,6436650071,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo City of Champions Charter High,,,,6411532206,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,568.0,568.0
Animo City of Champions Charter High,,,,4459764497,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo City of Champions Charter High,,,,4075932925,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo City of Champions Charter High,,,,2305768004,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo City of Champions Charter High,,,,1758481042,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo City of Champions Charter High,,,,2005303768,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo City of Champions Charter High,,,,5155043646,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo City of Champions Charter High,,,,8060281986,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo Legacy Charter Middle,,,,3246583230,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,410.0,410.0
Animo Legacy Charter Middle,,,,5759148036,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,391.0,391.0
Animo City of Champions Charter High,,,,4541235568,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,603.0,603.0
Animo City of Champions Charter High,,,,3194346205,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo City of Champions Charter High,,,,5249704915,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,561.0,561.0
Animo City of Champions Charter High,,,,4160167615,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,569.0,569.0
Animo City of Champions Charter High,,,,4677117401,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo City of Champions Charter High,,,,1930391087,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo City of Champions Charter High,,,,9386550268,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Animo City of Champions Charter High,,,,9945342494,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,624.0,624.0
Animo City of Champions Charter High,,,,2623496940,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo Legacy Charter Middle,,,,6563804681,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,369.0,369.0
Animo City of Champions Charter High,,,,6976548123,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Legacy Charter Middle,,,,5696682805,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,365.0,365.0
Animo City of Champions Charter High,,,,1337381414,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo City of Champions Charter High,,,,9783123131,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Animo City of Champions Charter High,,,,2397069033,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo City of Champions Charter High,,,,3029041214,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo Legacy Charter Middle,,,,4392526173,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,395.0,395.0
Animo City of Champions Charter High,,,,5379034803,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo City of Champions Charter High,,,,5771460958,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Legacy Charter Middle,,,,7668240232,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,396.0,396.0
Animo City of Champions Charter High,,,,7350239204,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,565.0,565.0
Animo City of Champions Charter High,,,,8077804931,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,612.0,612.0
Animo City of Champions Charter High,,,,4721049663,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo City of Champions Charter High,,,,4462374295,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,625.0,625.0
Animo City of Champions Charter High,,,,8597456065,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Animo City of Champions Charter High,,,,3731763420,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,624.0,624.0
Animo City of Champions Charter High,,,,3747707280,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Compton Charter,,,,3691830925,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Compton Charter,,,,2602198901,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,413.0,413.0
Animo Compton Charter,,,,7094087910,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo Compton Charter,,,,9210357270,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo Compton Charter,,,,5563462307,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Compton Charter,,,,5784910560,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,392.0,392.0
Animo Compton Charter,,,,2004081322,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
Animo Compton Charter,,,,6587380877,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,400.0,400.0
Animo Compton Charter,,,,3649026701,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,385.0,385.0
Animo Compton Charter,,,,7620480753,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,368.0,368.0
Animo Legacy Charter Middle,,,,5174347847,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Compton Charter,,,,1250805971,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo Compton Charter,,,,2311614336,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo Compton Charter,,,,4076416901,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,376.0,376.0
Animo Compton Charter,,,,2979179550,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,406.0,406.0
Animo Compton Charter,,,,7969415128,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,375.0,375.0
Animo Compton Charter,,,,6504971196,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,389.0,389.0
Animo Compton Charter,,,,1639566595,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Compton Charter,,,,8692654048,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,633.0,633.0
Animo Compton Charter,,,,5472793732,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo Compton Charter,,,,6137749260,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,365.0,365.0
Animo Compton Charter,,,,7579045214,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo Compton Charter,,,,8536100501,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo Compton Charter,,,,5091912437,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo Compton Charter,,,,7066782663,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo Compton Charter,,,,3659799497,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo Compton Charter,,,,8951757671,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Compton Charter,,,,5038754040,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo Compton Charter,,,,2535166732,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,372.0,372.0
Animo Compton Charter,,,,1182988034,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,603.0,603.0
Animo Compton Charter,,,,3154423825,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo Compton Charter,,,,5144776593,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,566.0,566.0
Animo Compton Charter,,,,1094870733,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,568.0,568.0
Animo Compton Charter,,,,3742045154,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Compton Charter,,,,6484325449,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo Compton Charter,,,,4558699708,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo Compton Charter,,,,8418467891,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Animo Compton Charter,,,,1059801412,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Compton Charter,,,,2907553915,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,625.0,625.0
Animo Compton Charter,,,,8252331985,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,373.0,373.0
Animo Compton Charter,,,,8047445758,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,434.0,434.0
Animo Compton Charter,,,,5798451521,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo Compton Charter,,,,7174017022,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,365.0,365.0
Animo Compton Charter,,,,4225710677,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Compton Charter,,,,6247038914,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,411.0,411.0
Animo Compton Charter,,,,2329238722,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,380.0,380.0
Animo Compton Charter,,,,7404763307,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,376.0,376.0
Animo Compton Charter,,,,8955807243,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,387.0,387.0
Animo Compton Charter,,,,6359104620,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,401.0,401.0
Animo Compton Charter,,,,6901239982,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,568.0,568.0
Animo Compton Charter,,,,1200926698,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
