Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Alain Leroy Locke College Preparatory Academy,,,,2008518761,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2403.0,2403.0
Alain Leroy Locke College Preparatory Academy,,,,9296622832,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2577.0,2577.0
Animo Compton Charter,,,,8923954680,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2476.0,2476.0
Alain Leroy Locke College Preparatory Academy,,,,7649686844,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2421.0,2421.0
Alain Leroy Locke College Preparatory Academy,,,,3247612110,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2360.0,2360.0
Alain Leroy Locke College Preparatory Academy,,,,6684422951,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2703.0,2703.0
Alain Leroy Locke College Preparatory Academy,,,,5195182533,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2447.0,2447.0
Alain Leroy Locke College Preparatory Academy,,,,8160576120,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2479.0,2479.0
Alain Leroy Locke College Preparatory Academy,,,,3257713383,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2533.0,2533.0
Alain Leroy Locke College Preparatory Academy,,,,3257713383,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2341.0,2341.0
Alain Leroy Locke College Preparatory Academy,,,,4389324063,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2668.0,2668.0
Alain Leroy Locke College Preparatory Academy,,,,1429279830,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2320.0,2320.0
Alain Leroy Locke College Preparatory Academy,,,,6056275285,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2427.0,2427.0
Alain Leroy Locke College Preparatory Academy,,,,2791078604,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2507.0,2507.0
Alain Leroy Locke College Preparatory Academy,,,,9277487616,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2648.0,2648.0
Alain Leroy Locke College Preparatory Academy,,,,1494480306,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2682.0,2682.0
Alain Leroy Locke College Preparatory Academy,,,,1528995892,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2557.0,2557.0
Alain Leroy Locke College Preparatory Academy,,,,2525186103,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2534.0,2534.0
Alain Leroy Locke College Preparatory Academy,,,,6056275285,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2430.0,2430.0
Alain Leroy Locke College Preparatory Academy,,,,4391741250,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2396.0,2396.0
Alain Leroy Locke College Preparatory Academy,,,,2704643043,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2578.0,2578.0
Alain Leroy Locke College Preparatory Academy,,,,1585197292,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2570.0,2570.0
Alain Leroy Locke College Preparatory Academy,,,,2158023295,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2440.0,2440.0
Alain Leroy Locke College Preparatory Academy,,,,1695383188,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2406.0,2406.0
Alain Leroy Locke College Preparatory Academy,,,,2563101628,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2454.0,2454.0
Alain Leroy Locke College Preparatory Academy,,,,7580908214,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2679.0,2679.0
Alain Leroy Locke College Preparatory Academy,,,,7583875457,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2545.0,2545.0
Alain Leroy Locke College Preparatory Academy,,,,1708778428,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2421.0,2421.0
Alain Leroy Locke College Preparatory Academy,,,,2682881684,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2405.0,2405.0
Alain Leroy Locke College Preparatory Academy,,,,1731549385,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2595.0,2595.0
Alain Leroy Locke College Preparatory Academy,,,,7641972483,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2343.0,2343.0
Alain Leroy Locke College Preparatory Academy,,,,1050674264,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2498.0,2498.0
Alain Leroy Locke College Preparatory Academy,,,,8759508355,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2325.0,2325.0
Alain Leroy Locke College Preparatory Academy,,,,4688445778,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2609.0,2609.0
Animo City of Champions Charter High,,,,3341482907,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2568.0,2568.0
Alain Leroy Locke College Preparatory Academy,,,,9448798612,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2466.0,2466.0
Alain Leroy Locke College Preparatory Academy,,,,1035145528,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2360.0,2360.0
Alain Leroy Locke College Preparatory Academy,,,,6147223378,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2626.0,2626.0
Alain Leroy Locke College Preparatory Academy,,,,8740685687,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2493.0,2493.0
Alain Leroy Locke College Preparatory Academy,,,,4955209705,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2579.0,2579.0
Alain Leroy Locke College Preparatory Academy,,,,2147968135,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2515.0,2515.0
Alain Leroy Locke College Preparatory Academy,,,,5623190818,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2521.0,2521.0
Animo James B. Taylor Charter Middle,,,,1586239007,2024-03-31,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,,
Alain Leroy Locke College Preparatory Academy,,,,9464034824,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2631.0,2631.0
Alain Leroy Locke College Preparatory Academy,,,,9770949628,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2658.0,2658.0
Alain Leroy Locke College Preparatory Academy,,,,1289823658,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2370.0,2370.0
Alain Leroy Locke College Preparatory Academy,,,,2244727451,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2280.0,2280.0
Alain Leroy Locke College Preparatory Academy,,,,1050674264,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2553.0,2553.0
Alain Leroy Locke College Preparatory Academy,,,,2370824796,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2499.0,2499.0
Alain Leroy Locke College Preparatory Academy,,,,7487749451,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2595.0,2595.0
Alain Leroy Locke College Preparatory Academy,,,,4189899655,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2419.0,2419.0
Alain Leroy Locke College Preparatory Academy,,,,7097972398,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2713.0,2713.0
Alain Leroy Locke College Preparatory Academy,,,,6780711431,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2642.0,2642.0
Alain Leroy Locke College Preparatory Academy,,,,1022004865,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2513.0,2513.0
Alain Leroy Locke College Preparatory Academy,,,,6645518662,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2683.0,2683.0
Alain Leroy Locke College Preparatory Academy,,,,3072770212,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2492.0,2492.0
Alain Leroy Locke College Preparatory Academy,,,,3716515765,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2500.0,2500.0
Alain Leroy Locke College Preparatory Academy,,,,6551884889,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2394.0,2394.0
Alain Leroy Locke College Preparatory Academy,,,,8188709308,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2702.0,2702.0
Alain Leroy Locke College Preparatory Academy,,,,3313578363,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2526.0,2526.0
Alain Leroy Locke College Preparatory Academy,,,,9644548116,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2688.0,2688.0
Alain Leroy Locke College Preparatory Academy,,,,1731549385,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2607.0,2607.0
Alain Leroy Locke College Preparatory Academy,,,,9353228995,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2634.0,2634.0
Animo City of Champions Charter High,,,,3341482907,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2280.0,2280.0
Alain Leroy Locke College Preparatory Academy,,,,9739146780,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2683.0,2683.0
Alain Leroy Locke College Preparatory Academy,,,,2791078604,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2414.0,2414.0
Alain Leroy Locke College Preparatory Academy,,,,6412803502,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2538.0,2538.0
Alain Leroy Locke College Preparatory Academy,,,,7308419916,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Alain Leroy Locke College Preparatory Academy,,,,2153310434,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2369.0,2369.0
Alain Leroy Locke College Preparatory Academy,,,,4752488564,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2585.0,2585.0
Alain Leroy Locke College Preparatory Academy,,,,8160576120,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2393.0,2393.0
Alain Leroy Locke College Preparatory Academy,,,,6242196870,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2501.0,2501.0
Alain Leroy Locke College Preparatory Academy,,,,9410063490,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2663.0,2663.0
Alain Leroy Locke College Preparatory Academy,,,,2245629352,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2557.0,2557.0
Alain Leroy Locke College Preparatory Academy,,,,9739146780,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2521.0,2521.0
Alain Leroy Locke College Preparatory Academy,,,,1267838212,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2493.0,2493.0
Alain Leroy Locke College Preparatory Academy,,,,2641372852,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2500.0,2500.0
Alain Leroy Locke College Preparatory Academy,,,,1328752844,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2683.0,2683.0
Alain Leroy Locke College Preparatory Academy,,,,1438801931,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2533.0,2533.0
Alain Leroy Locke College Preparatory Academy,,,,3313578363,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2441.0,2441.0
Alain Leroy Locke College Preparatory Academy,,,,1541298150,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2654.0,2654.0
Alain Leroy Locke College Preparatory Academy,,,,1198974126,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2717.0,2717.0
Alain Leroy Locke College Preparatory Academy,,,,4955209705,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2728.0,2728.0
Alain Leroy Locke College Preparatory Academy,,,,8953930822,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2327.0,2327.0
Alain Leroy Locke College Preparatory Academy,,,,5195182533,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2401.0,2401.0
Alain Leroy Locke College Preparatory Academy,,,,7979779811,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2294.0,2294.0
Alain Leroy Locke College Preparatory Academy,,,,2153310434,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2447.0,2447.0
Alain Leroy Locke College Preparatory Academy,,,,4752488564,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2402.0,2402.0
Alain Leroy Locke College Preparatory Academy,,,,4591183410,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2622.0,2622.0
Alain Leroy Locke College Preparatory Academy,,,,4583731961,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2357.0,2357.0
Alain Leroy Locke College Preparatory Academy,,,,2671209202,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2516.0,2516.0
Alain Leroy Locke College Preparatory Academy,,,,5633124175,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2614.0,2614.0
Alain Leroy Locke College Preparatory Academy,,,,7308419916,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2334.0,2334.0
Alain Leroy Locke College Preparatory Academy,,,,8210344397,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2452.0,2452.0
Alain Leroy Locke College Preparatory Academy,,,,4067937246,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2449.0,2449.0
Alain Leroy Locke College Preparatory Academy,,,,7471240830,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2577.0,2577.0
Alain Leroy Locke College Preparatory Academy,,,,5116690462,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2636.0,2636.0
Alain Leroy Locke College Preparatory Academy,,,,7021935854,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2432.0,2432.0
Alain Leroy Locke College Preparatory Academy,,,,8495992348,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2509.0,2509.0
Alain Leroy Locke College Preparatory Academy,,,,8237516218,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2502.0,2502.0
Alain Leroy Locke College Preparatory Academy,,,,3650819490,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2622.0,2622.0
Alain Leroy Locke College Preparatory Academy,,,,5790210388,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2378.0,2378.0
Alain Leroy Locke College Preparatory Academy,,,,5327787317,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2506.0,2506.0
Alain Leroy Locke College Preparatory Academy,,,,1035145528,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2359.0,2359.0
Alain Leroy Locke College Preparatory Academy,,,,1943838731,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2479.0,2479.0
Alain Leroy Locke College Preparatory Academy,,,,5633124175,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2602.0,2602.0
Alain Leroy Locke College Preparatory Academy,,,,7741433035,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2419.0,2419.0
Alain Leroy Locke College Preparatory Academy,,,,8069331238,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2600.0,2600.0
Alain Leroy Locke College Preparatory Academy,,,,1509505290,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2515.0,2515.0
Alain Leroy Locke College Preparatory Academy,,,,3106596982,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2441.0,2441.0
Alain Leroy Locke College Preparatory Academy,,,,6528711497,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2602.0,2602.0
Alain Leroy Locke College Preparatory Academy,,,,7133026972,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2395.0,2395.0
Alain Leroy Locke College Preparatory Academy,,,,2037251632,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2456.0,2456.0
Alain Leroy Locke College Preparatory Academy,,,,1708778428,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2571.0,2571.0
Alain Leroy Locke College Preparatory Academy,,,,9573695392,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2374.0,2374.0
Alain Leroy Locke College Preparatory Academy,,,,1762062748,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2619.0,2619.0
Alain Leroy Locke College Preparatory Academy,,,,3247612110,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2468.0,2468.0
Alain Leroy Locke College Preparatory Academy,,,,9353228995,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2527.0,2527.0
Alain Leroy Locke College Preparatory Academy,,,,8644665137,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2447.0,2447.0
Alain Leroy Locke College Preparatory Academy,,,,7461315077,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2524.0,2524.0
Alain Leroy Locke College Preparatory Academy,,,,1546522018,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2486.0,2486.0
Alain Leroy Locke College Preparatory Academy,,,,9600727713,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2736.0,2736.0
Alain Leroy Locke College Preparatory Academy,,,,9644548116,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2690.0,2690.0
Alain Leroy Locke College Preparatory Academy,,,,2682881684,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2291.0,2291.0
Alain Leroy Locke College Preparatory Academy,,,,1762062748,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2624.0,2624.0
Alain Leroy Locke College Preparatory Academy,,,,2608694853,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2491.0,2491.0
Alain Leroy Locke College Preparatory Academy,,,,5064140676,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2354.0,2354.0
Alain Leroy Locke College Preparatory Academy,,,,9680280175,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2470.0,2470.0
Alain Leroy Locke College Preparatory Academy,,,,5064140676,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2388.0,2388.0
Alain Leroy Locke College Preparatory Academy,,,,5116690462,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2509.0,2509.0
Alain Leroy Locke College Preparatory Academy,,,,1943838731,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2494.0,2494.0
Alain Leroy Locke College Preparatory Academy,,,,1914981658,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2574.0,2574.0
Alain Leroy Locke College Preparatory Academy,,,,7962534270,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2784.0,2784.0
Alain Leroy Locke College Preparatory Academy,,,,5286824471,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2601.0,2601.0
Alain Leroy Locke College Preparatory Academy,,,,7421321024,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2405.0,2405.0
Alain Leroy Locke College Preparatory Academy,,,,5936278612,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2551.0,2551.0
Alain Leroy Locke College Preparatory Academy,,,,9770949628,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2408.0,2408.0
Animo Compton Charter,,,,5210805216,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,,
Alain Leroy Locke College Preparatory Academy,,,,1211584454,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2459.0,2459.0
Alain Leroy Locke College Preparatory Academy,,,,6963015622,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2324.0,2324.0
Alain Leroy Locke College Preparatory Academy,,,,1190891013,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2686.0,2686.0
Alain Leroy Locke College Preparatory Academy,,,,5285853268,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2594.0,2594.0
Alain Leroy Locke College Preparatory Academy,,,,6528711497,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2649.0,2649.0
Animo James B. Taylor Charter Middle,,,,4354899693,2024-03-31,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2347.0,2347.0
Alain Leroy Locke College Preparatory Academy,,,,6602695457,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2746.0,2746.0
Animo James B. Taylor Charter Middle,,,,4354899693,2024-03-31,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2323.0,2323.0
Alain Leroy Locke College Preparatory Academy,,,,8673112585,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2413.0,2413.0
Alain Leroy Locke College Preparatory Academy,,,,4583731961,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Alain Leroy Locke College Preparatory Academy,,,,4700596836,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2554.0,2554.0
Alain Leroy Locke College Preparatory Academy,,,,8644665137,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2392.0,2392.0
Alain Leroy Locke College Preparatory Academy,,,,4391741250,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,,
Alain Leroy Locke College Preparatory Academy,,,,1230149608,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2280.0,2280.0
Alain Leroy Locke College Preparatory Academy,,,,2245629352,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2587.0,2587.0
Alain Leroy Locke College Preparatory Academy,,,,6688050816,2024-03-31,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2386.0,2386.0
Alain Leroy Locke College Preparatory Academy,,,,7646595118,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2333.0,2333.0
Alain Leroy Locke College Preparatory Academy,,,,1546522018,2024-03-31,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2555.0,2555.0
